"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.econjobrumors.com/forum/off-topic-1","text/html; charset=UTF-8","200","OK","Indexable","","Off Topic « Economics Job Market Rumors","39","378","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Subforums","9","","0","","","","","","","","","","13246","241","63","3.825","83.951","Easy","12.955","2","","120","117","0","26.170","65","51","0","0","0","0","","","","","ac1491175a73ab0bdaaf6d84ffa514c","0.060","","","","","1.1","https://www.econjobrumors.com/forum/off-topic-1","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/whatchu-g0nna-d0-n0w-11","text/html; charset=UTF-8","200","OK","Indexable","","WHATCHU G0NNA D0 N0W?! « Economics Job Market Rumors","52","555","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","WHATCHU G0NNA D0 N0W?!","22","Reply","5","","","","","","","","","","14232","272","77","3.532","81.948","Easy","13.292","2","","8","2","0","0.450","65","52","0","1","1","0","","","","","d96136f7866e56b881dbc164bc3c13f3","0.061","","","","","1.1","https://www.econjobrumors.com/topic/whatchu-g0nna-d0-n0w-11","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/chemical-castration-to-increase-research-productivity","text/html; charset=UTF-8","200","OK","Indexable","","Chemical castration to increase research productivity « Economics Job Market Rumors","83","771","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Chemical castration to increase research productivity","53","Reply","5","","","","","","","","","","15159","302","80","3.775","86.468","Easy","13.255","2","","11","2","0","0.450","68","52","0","0","0","0","","","","","370ac3015d08ee4698c3ab50e5e7481e","0.064","","","","","1.1","https://www.econjobrumors.com/topic/chemical-castration-to-increase-research-productivity","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/recent-jpe-experience/page/3","text/html; charset=UTF-8","200","OK","Indexable","","Recent JPE experience « Economics Job Market Rumors","51","501","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Recent JPE experience","21","Reply","5","","","","","","","","","","24688","636","157","4.051","98.436","Very Easy","14.493","2","","40","4","0","0.890","93","54","0","0","0","0","","","","","900328b25a7c961286441836dc32f076","0.075","","","","","1.1","https://www.econjobrumors.com/topic/recent-jpe-experience/page/3","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/the-left-cannot-maintain-a-place-in-discussions-without-100-narrative-control","text/html; charset=UTF-8","200","OK","Indexable","","The left cannot maintain a place in discussions without 100% narrative control « Economics Job Market Rumors","108","991","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","The left cannot maintain a place in discussions without 100% narrative control","78","Reply","5","","","","","","","","","","25367","1001","179","5.592","89.937","Easy","22.440","2","","32","4","0","0.890","86","52","0","0","0","0","","","","","275e7fdda99a2969dfce2964449ae7d","0.082","","","","","1.1","https://www.econjobrumors.com/topic/the-left-cannot-maintain-a-place-in-discussions-without-100-narrative-control","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/there-is-one-position-with-more-than-900-apps-on-ejm","text/html; charset=UTF-8","200","OK","Indexable","","There is one position with more than 900 apps on EJM « Economics Job Market Rumors","82","779","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","There is one position with more than 900 apps on EJM","52","Reply","5","","","","","","","","","","14418","282","75","3.760","84.519","Easy","13.378","2","","8","2","0","0.450","65","52","0","1","1","0","","","","","a9da633c938aca5ed3497a011bbe1858","0.064","","","","","1.1","https://www.econjobrumors.com/topic/there-is-one-position-with-more-than-900-apps-on-ejm","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/feelings-integers-perfectly-encapsulates-whats-wrong-with-economics","text/html; charset=UTF-8","200","OK","Indexable","","'Feelings integers' perfectly encapsulates what's wrong with economics « Economics Job Market Rumors","100","929","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","'Feelings integers' perfectly encapsulates what's wrong with economics","70","Reply »","7","","","","","","","","","","33977","1102","255","4.322","78.466","Fairly Easy","19.772","2","","25","2","0","0.450","108","74","0","4","3","0","","","","","65dc6a851ce268a9a5a703ae0829c3b3","0.081","","","","","1.1","https://www.econjobrumors.com/topic/feelings-integers-perfectly-encapsulates-whats-wrong-with-economics","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/mitt-r0mney-calls-for-end-to-hunter-b1den-investigations","text/html; charset=UTF-8","200","OK","Indexable","","Mitt R0mney Calls for End to Hunter B1den Investigations « Economics Job Market Rumors","86","806","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Mitt R0mney Calls for End to Hunter B1den Investigations","56","Reply","5","","","","","","","","","","18702","388","102","3.804","93.735","Very Easy","13.108","2","","21","3","0","0.670","76","52","0","1","1","0","","","","","97d491e33934ddb4e96b6629fe0acb08","0.075","","","","","1.1","https://www.econjobrumors.com/topic/mitt-r0mney-calls-for-end-to-hunter-b1den-investigations","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/what-exactly-does-a-25-chance-of-rain-mean","text/html; charset=UTF-8","200","OK","Indexable","","What exactly does a ""25% chance of rain"" mean? « Economics Job Market Rumors","76","725","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","What exactly does a ""25% chance of rain"" mean?","46","Reply »","7","","","","","","","","","","32098","1144","236","4.847","96.387","Very Easy","19.480","2","","26","3","0","0.670","107","73","0","0","0","0","","","","","d3e569b8226eedea1cfe0fc3c376aa97","0.088","","","","","1.1","https://www.econjobrumors.com/topic/what-exactly-does-a-25-chance-of-rain-mean","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/magne-mogstad-the-legend/page/3","text/html; charset=UTF-8","200","OK","Indexable","","Magne Mogstad, the legend « Economics Job Market Rumors","55","543","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Magne Mogstad, the legend","25","Reply","5","","","","","","","","","","29203","992","219","4.530","95.805","Very Easy","18.852","2","","48","4","0","0.890","101","54","0","0","0","0","","","","","f821a2ffaf2205591a5d5108be2b2a2c","0.086","","","","","1.1","https://www.econjobrumors.com/topic/magne-mogstad-the-legend/page/3","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/magne-mogstad-the-legend/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Magne Mogstad, the legend « Economics Job Market Rumors","55","543","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Magne Mogstad, the legend","25","Reply »","7","","","","","","","","","","34805","1629","300","5.430","90.809","Very Easy","26.021","2","","29","4","0","0.890","109","74","0","0","0","0","","","","","22a74ce0213e8fc9fa87a83b87ba4b0d","0.093","","","","","1.1","https://www.econjobrumors.com/topic/magne-mogstad-the-legend/page/2","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/is-one-verbatim-copied-paragraph","text/html; charset=UTF-8","200","OK","Indexable","","Is one verbatim-copied paragraph... « Economics Job Market Rumors","65","610","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Is one verbatim-copied paragraph...","35","Reply","5","","","","","","","","","","27986","1075","227","4.736","89.805","Easy","22.212","2","","37","2","0","0.450","94","52","0","1","1","0","","","","","200a742138dd51d5b8514af2e4d0b3df","0.075","","","","","1.1","https://www.econjobrumors.com/topic/is-one-verbatim-copied-paragraph","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/another-day-of-waiting-for-godot","text/html; charset=UTF-8","200","OK","Indexable","","Another day of waiting for Godot « Economics Job Market Rumors","62","585","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Another day of waiting for Godot","32","Reply","5","","","","","","","","","","14130","273","71","3.845","87.343","Easy","12.954","2","","8","2","0","0.450","65","52","0","0","0","0","","","","","618387bc9713a2f471b747bc1e7256ae","0.061","","","","","1.1","https://www.econjobrumors.com/topic/another-day-of-waiting-for-godot","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/strategy-for-phd-students-how-much-to-ra-and-how-much-to-work-on-own-agenda/page/3","text/html; charset=UTF-8","200","OK","Indexable","","Strategy for phd students: how much to RA and how much to work on own agenda? « Economics Job Market Rumors","107","1032","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Strategy for phd students: how much to RA and how much to work on own agenda?","77","Reply","5","","","","","","","","","","15900","353","80","4.412","89.956","Easy","14.212","2","","16","4","0","0.890","69","54","0","0","0","0","","","","","6d4d3232293817e830dfa1cc80b03f28","0.066","","","","","1.1","https://www.econjobrumors.com/topic/strategy-for-phd-students-how-much-to-ra-and-how-much-to-work-on-own-agenda/page/3","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/strategy-for-phd-students-how-much-to-ra-and-how-much-to-work-on-own-agenda/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Strategy for phd students: how much to RA and how much to work on own agenda? « Economics Job Market Rumors","107","1032","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Strategy for phd students: how much to RA and how much to work on own agenda?","77","Reply »","7","","","","","","","","","","35105","1300","278","4.676","92.955","Very Easy","20.704","2","","29","4","0","0.890","112","77","0","0","0","0","","","","","71a8630cad029ece0e893dc115316f79","0.085","","","","","1.1","https://www.econjobrumors.com/topic/strategy-for-phd-students-how-much-to-ra-and-how-much-to-work-on-own-agenda/page/2","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/german-market/page/2","text/html; charset=UTF-8","200","OK","Indexable","","German Market « Economics Job Market Rumors","43","436","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","German Market","13","Reply »","7","","","","","","","","","","33041","1457","256","5.691","85.916","Easy","25.099","2","","29","4","0","0.890","110","75","0","0","0","0","","","","","30aac295861466d782ca29f7756f1274","0.079","","","","","1.1","https://www.econjobrumors.com/topic/german-market/page/2","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/german-market/page/3","text/html; charset=UTF-8","200","OK","Indexable","","German Market « Economics Job Market Rumors","43","436","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","German Market","13","Reply »","7","","","","","","","","","","32773","1365","262","5.210","85.710","Easy","24.261","2","","27","3","0","0.670","111","76","0","0","0","0","","","","","8ed35f253e3c7a924b3b9e950006beb8","0.090","","","","","1.1","https://www.econjobrumors.com/topic/german-market/page/3","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/23","text/html; charset=UTF-8","200","OK","Indexable","","OECD Positions (MAIN TOPIC) « Economics Job Market Rumors","57","565","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","OECD Positions (MAIN TOPIC)","27","Reply »","7","","","","","","","","","","36119","1718","313","5.489","84.754","Easy","27.351","2","","27","3","0","0.670","111","76","0","1","1","0","","","","","7dbb574baec23ef989df2e2ba4cb055f","0.096","","","","","1.1","https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/23","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/24","text/html; charset=UTF-8","200","OK","Indexable","","OECD Positions (MAIN TOPIC) « Economics Job Market Rumors","57","565","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","OECD Positions (MAIN TOPIC)","27","Reply »","7","","","","","","","","","","33838","1421","281","5.057","91.740","Very Easy","23.502","2","","29","4","0","0.890","110","75","0","0","0","0","","","","","c4f2b0f09f0dda811734906c69d45bfe","0.078","","","","","1.1","https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/24","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/ιm-not-ϳеalouѕ-ι-wаnt-tо-meеt-а-ѕerіоus-man","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","2","","2","1","0","0.220","0","0","0","0","0","0","","","","","","0.060","","https://www.econjobrumors.com/topic/ιm-not-ϳеalouѕ-ι-wаnt-tо-meеt-а-ѕerіоus-man","HTTP Redirect","","1.1","https://www.econjobrumors.com/topic/%CE%B9m-not-%CF%B3%D0%B5alou%D1%95-%CE%B9-w%D0%B0nt-t%D0%BE-me%D0%B5t-%D0%B0-%D1%95er%D1%96%D0%BEus-man","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/25","text/html; charset=UTF-8","200","OK","Indexable","","OECD Positions (MAIN TOPIC) « Economics Job Market Rumors","57","565","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","OECD Positions (MAIN TOPIC)","27","Reply","5","","","","","","","","","","28399","1073","211","5.085","89.320","Easy","21.957","2","","53","7","0","1.570","97","54","0","0","0","0","","","","","a331d1014dfc7859b6bdd8165175e962","0.075","","","","","1.1","https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/25","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/moroccon-team-celebrates-win-with-palestine-flag","text/html; charset=UTF-8","200","OK","Indexable","","Moroccon team celebrates win with Palestine flag! « Economics Job Market Rumors","79","747","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Moroccon team celebrates win with Palestine flag!","49","Reply","5","","","","","","","","","","17711","358","95","3.768","93.597","Very Easy","12.620","2","","17","2","0","0.450","74","52","0","0","0","0","","","","","a5d9600c425e666a3eb467675ba8432b","0.066","","","","","1.1","https://www.econjobrumors.com/topic/moroccon-team-celebrates-win-with-palestine-flag","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/coup-in-getmany","text/html; charset=UTF-8","200","OK","Indexable","","Coup in Getmany « Economics Job Market Rumors","45","449","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Coup in Getmany","15","Reply","5","","","","","","","","","","14856","292","78","3.744","85.986","Easy","12.992","2","","11","2","0","0.450","68","52","0","0","0","0","","","","","d0f54d149a92e092fc272717b12fb2c8","0.065","","","","","1.1","https://www.econjobrumors.com/topic/coup-in-getmany","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/this-word-cup-without-russia-is-not-very-good","text/html; charset=UTF-8","200","OK","Indexable","","This Word Cup without Russia is not very good « Economics Job Market Rumors","75","707","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","This Word Cup without Russia is not very good","45","Reply","5","","","","","","","","","","17210","384","92","4.174","94.205","Very Easy","13.921","2","","15","2","0","0.450","72","52","0","0","0","0","","","","","26cd2b2bbc022afea2962fa6ea813a34","0.064","","","","","1.1","https://www.econjobrumors.com/topic/this-word-cup-without-russia-is-not-very-good","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/md-naeem-has-50-papers-in-2022-so-far","text/html; charset=UTF-8","200","OK","Indexable","","Md Naeem has 50 papers in 2022 so far « Economics Job Market Rumors","67","650","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Md Naeem has 50 papers in 2022 so far","37","Reply","5","","","","","","","","","","30101","787","231","3.407","82.013","Easy","17.159","2","","43","2","0","0.450","104","56","0","5","2","0","","","","","35fd8f4e3d9d881ec0c98eec79bf9ab1","0.084","","","","","1.1","https://www.econjobrumors.com/topic/md-naeem-has-50-papers-in-2022-so-far","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/admit-it-other-teams-can-win-world-cup-only-cause-soccer-is-not-popular-in-us","text/html; charset=UTF-8","200","OK","Indexable","","Admit it, other teams can win World Cup only cause soccer is not popular in US « Economics Job Market Rumors","108","995","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Admit it, other teams can win World Cup only cause soccer is not popular in US","78","Reply","5","","","","","","","","","","18247","434","99","4.384","92.249","Very Easy","14.436","2","","17","2","0","0.450","74","52","0","0","0","0","","","","","2aa5af9db06b174e41da3e6627b49107","0.071","","","","","1.1","https://www.econjobrumors.com/topic/admit-it-other-teams-can-win-world-cup-only-cause-soccer-is-not-popular-in-us","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/3","text/html; charset=UTF-8","200","OK","Indexable","","OECD Positions (MAIN TOPIC) « Economics Job Market Rumors","57","565","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","OECD Positions (MAIN TOPIC)","27","Reply »","7","","","","","","","","","","35240","1359","337","4.033","81.040","Easy","23.319","2","","27","3","0","0.670","115","79","0","3","1","0","","","","","907558f58f1181fc487fbfdb61b16ec6","0.078","","","","","1.1","https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/3","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/today-12092022-was-a-proof-the-soccer-the-most-superior-sport","text/html; charset=UTF-8","200","OK","Indexable","","Today (12/09/2022) was a proof the Soccer the most superior sport « Economics Job Market Rumors","95","896","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Today (12/09/2022) was a proof the Soccer the most superior sport","65","Reply","5","","","","","","","","","","19092","463","117","3.957","96.657","Very Easy","14.463","2","","19","2","0","0.450","76","52","0","0","0","0","","","","","f9fb64b6d026448fa1287bc719c39451","0.081","","","","","1.1","https://www.econjobrumors.com/topic/today-12092022-was-a-proof-the-soccer-the-most-superior-sport","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/promoted-full-professor-in-finance-6-years-out-with-on-rfs-and-other-top-5-10","text/html; charset=UTF-8","200","OK","Indexable","","Promoted full professor in finance, 6 years out with on RFS and other top 5-10 « Economics Job Market Rumors","108","985","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Promoted full professor in finance, 6 years out with on RFS and other top 5-10","78","Reply »","7","","","","","","","","","","37223","1819","326","5.580","90.619","Very Easy","26.614","2","","25","2","0","0.450","107","73","0","1","1","0","","","","","68f395669943e8f4a2247181155f1ca7","0.085","","","","","1.1","https://www.econjobrumors.com/topic/promoted-full-professor-in-finance-6-years-out-with-on-rfs-and-other-top-5-10","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/which-cities-would-you-be-afraid-to-live-in-over-the-next-decade","text/html; charset=UTF-8","200","OK","Indexable","","Which cities would you be afraid to live in over the next decade? « Economics Job Market Rumors","95","863","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Which cities would you be afraid to live in over the next decade?","65","Reply","5","","","","","","","","","","17581","425","98","4.337","87.178","Easy","15.060","2","","17","3","0","0.670","72","52","0","0","0","0","","","","","c62075f510b2ea59edf7b12ba7be4e16","0.071","","","","","1.1","https://www.econjobrumors.com/topic/which-cities-would-you-be-afraid-to-live-in-over-the-next-decade","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/moroccon-fans-try-to-start-riot-in-qatar","text/html; charset=UTF-8","200","OK","Indexable","","Moroccon fans try to start riot in Qatar « Economics Job Market Rumors","70","637","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Moroccon fans try to start riot in Qatar","40","Reply","5","","","","","","","","","","17061","331","90","3.678","88.854","Easy","12.717","2","","15","2","0","0.450","72","52","0","1","1","0","","","","","8f649edbdd630e72a93b9284488cc416","0.079","","","","","1.1","https://www.econjobrumors.com/topic/moroccon-fans-try-to-start-riot-in-qatar","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/2","text/html; charset=UTF-8","200","OK","Indexable","","OECD Positions (MAIN TOPIC) « Economics Job Market Rumors","57","565","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","OECD Positions (MAIN TOPIC)","27","Reply »","7","","","","","","","","","","39197","2131","392","5.436","84.441","Easy","30.754","2","","29","4","0","0.890","110","75","0","2","1","0","","","","","55657b28ebe4fc1e0af0eaee7369c4ba","0.201","","","","","1.1","https://www.econjobrumors.com/topic/oecd-positions-main-topic/page/2","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/how-is-pnas-regarded/page/3","text/html; charset=UTF-8","200","OK","Indexable","","How is PNAS regarded « Economics Job Market Rumors","50","498","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","How is PNAS regarded","20","Reply","5","","","","","","","","","","24405","872","186","4.688","87.013","Easy","21.143","2","","34","4","0","0.890","90","57","0","0","0","0","","","","","c64d3958037333a87c64c7c0c019bc6c","0.077","","","","","1.1","https://www.econjobrumors.com/topic/how-is-pnas-regarded/page/3","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/how-is-pnas-regarded/page/2","text/html; charset=UTF-8","200","OK","Indexable","","How is PNAS regarded « Economics Job Market Rumors","50","498","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","How is PNAS regarded","20","Reply »","7","","","","","","","","","","32428","1270","257","4.942","95.636","Very Easy","21.382","2","","29","4","0","0.890","109","74","0","0","0","0","","","","","c9d252d4fd896ceff630a1e02d8f739e","0.082","","","","","1.1","https://www.econjobrumors.com/topic/how-is-pnas-regarded/page/2","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/is-portugal-the-brazil-of-europe","text/html; charset=UTF-8","200","OK","Indexable","","Is Portugal the Brazil of Europe? « Economics Job Market Rumors","63","580","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Is Portugal the Brazil of Europe?","33","Reply","5","","","","","","","","","","14960","298","77","3.870","89.634","Easy","12.995","2","","11","2","0","0.450","68","52","0","0","0","0","","","","","5b80b223ae73b5ce09af40a548663af6","0.068","","","","","1.1","https://www.econjobrumors.com/topic/is-portugal-the-brazil-of-europe","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/strategy-for-phd-students-how-much-to-ra-and-how-much-to-work-on-own-agenda","text/html; charset=UTF-8","200","OK","Indexable","","Strategy for phd students: how much to RA and how much to work on own agenda? « Economics Job Market Rumors","107","1032","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Strategy for phd students: how much to RA and how much to work on own agenda?","77","Reply »","7","","","","","","","","","","36577","1712","309","5.540","90.174","Very Easy","25.599","2","","25","2","0","0.450","108","74","0","0","0","0","","","","","9efcf0a1b4b39e7ab200bc6e955c1cb1","0.087","","","","","1.1","https://www.econjobrumors.com/topic/strategy-for-phd-students-how-much-to-ra-and-how-much-to-work-on-own-agenda","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/promoted-full-professor-in-finance-6-years-out-with-on-rfs-and-other-top-5-10/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Promoted full professor in finance, 6 years out with on RFS and other top 5-10 « Economics Job Market Rumors","108","985","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Promoted full professor in finance, 6 years out with on RFS and other top 5-10","78","Reply","5","","","","","","","","","","30897","1774","299","5.933","87.743","Easy","32.424","2","","35","3","0","0.670","90","53","0","0","0","0","","","","","71c93da3884d826879336d4390ffc7d5","0.076","","","","","1.1","https://www.econjobrumors.com/topic/promoted-full-professor-in-finance-6-years-out-with-on-rfs-and-other-top-5-10/page/2","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/⚽⚽⚽-argentina-vs-netherlands-official-thread-⚽⚽⚽/page/3","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","2","","2","1","0","0.220","0","0","0","0","0","0","","","","","","0.055","","https://www.econjobrumors.com/topic/⚽⚽⚽-argentina-vs-netherlands-official-thread-⚽⚽⚽/page/3","HTTP Redirect","","1.1","https://www.econjobrumors.com/topic/%E2%9A%BD%E2%9A%BD%E2%9A%BD-argentina-vs-netherlands-official-thread-%E2%9A%BD%E2%9A%BD%E2%9A%BD/page/3","2022-12-11 16:19:59"
"https://www.econjobrumors.com/topic/meanwhile-in-the-uk-13","text/html; charset=UTF-8","200","OK","Indexable","","Meanwhile, in the UK... « Economics Job Market Rumors","53","498","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Meanwhile, in the UK...","23","Reply","5","","","","","","","","","","17672","356","95","3.747","90.390","Very Easy","12.916","2","","17","2","0","0.450","74","52","0","1","1","0","","","","","dfe1b8bbbe517f066c3f1194b35bff97","0.066","","","","","1.1","https://www.econjobrumors.com/topic/meanwhile-in-the-uk-13","2022-12-11 16:19:58"
"https://www.econjobrumors.com/topic/⚽⚽⚽-argentina-vs-netherlands-official-thread-⚽⚽⚽/page/2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","2","","1","1","0","0.220","0","0","0","0","0","0","","","","","","0.053","","https://www.econjobrumors.com/topic/⚽⚽⚽-argentina-vs-netherlands-official-thread-⚽⚽⚽/page/2","HTTP Redirect","","1.1","https://www.econjobrumors.com/topic/%E2%9A%BD%E2%9A%BD%E2%9A%BD-argentina-vs-netherlands-official-thread-%E2%9A%BD%E2%9A%BD%E2%9A%BD/page/2","2022-12-11 16:19:59"
"https://www.econjobrumors.com/topic/are-there-any-good-books-on-reading-motivation","text/html; charset=UTF-8","200","OK","Indexable","","Are there any good books on Reading Motivation? « Economics Job Market Rumors","77","735","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Are there any good books on Reading Motivation?","47","Reply","5","","","","","","","","","","25106","567","170","3.335","81.996","Easy","15.286","2","","33","2","0","0.450","90","52","0","5","3","0","","","","","110921052b1921c58b27eeb67d4cc47e","0.068","","","","","1.1","https://www.econjobrumors.com/topic/are-there-any-good-books-on-reading-motivation","2022-12-11 16:19:59"
"https://www.econjobrumors.com/topic/200-publications-all-from-networking/page/5","text/html; charset=UTF-8","200","OK","Indexable","","200 publications, all from 'networking' « Economics Job Market Rumors","69","630","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","200 publications, all from 'networking'","39","Reply","5","","","","","","","","","","20124","525","125","4.200","82.359","Easy","16.676","2","","32","6","0","1.340","79","54","0","1","1","0","","","","","7d79a61df39790a5f751990b6355418e","0.068","","","","","1.1","https://www.econjobrumors.com/topic/200-publications-all-from-networking/page/5","2022-12-11 16:19:59"
